left,left_label,right,right_label,weight
http://sweetontology.net/realmLandGlacial#RockGlacier,,ENVO:00000132,ice sheet,
http://sweetontology.net/realmLandGlacial#RockGlacier,,ENVO:00000133,glacier,
http://sweetontology.net/realmLandGlacial#Sandur,,ENVO:00000312,sandur,
http://sweetontology.net/realmLandGlacial#Thermokarst,,ENVO:03000085,thermokarst,
http://sweetontology.net/realmLandOrographic#Alpine,,ENVO:01000340,alpine,
http://sweetontology.net/realmLandOrographic#Bluff,,ENVO:00000087,cliff,
http://sweetontology.net/realmLandOrographic#Butte,,ENVO:00000179,mesa,
http://sweetontology.net/realmLandOrographic#Butte,,ENVO:00000287,butte,
http://sweetontology.net/realmLandOrographic#Cliff,,ENVO:00000087,cliff,
http://sweetontology.net/realmLandOrographic#Cliff,,ENVO:00000280,escarpment,
http://sweetontology.net/realmLandOrographic#Foothill,,ENVO:00000081,mountain,
http://sweetontology.net/realmLandOrographic#Foothill,,ENVO:00000083,hill,
http://sweetontology.net/realmLandOrographic#Hill,,ENVO:00000083,hill,
http://sweetontology.net/realmLandOrographic#Hill,,ENVO:00000264,seamount,
http://sweetontology.net/realmLandOrographic#Hill,,ENVO:00000477,mount,
http://sweetontology.net/realmLandOrographic#Hummock,,ENVO:00000098,island,
http://sweetontology.net/realmLandOrographic#Hummock,,ENVO:00000477,mount,
http://sweetontology.net/realmLandOrographic#Hummock,,ENVO:00000516,hammock,
http://sweetontology.net/realmLandOrographic#Mesa,,ENVO:00000179,mesa,
http://sweetontology.net/realmLandOrographic#Mesa,,ENVO:00000264,seamount,
http://sweetontology.net/realmLandOrographic#Mountain,,ENVO:00000081,mountain,
http://sweetontology.net/realmLandOrographic#Mountain,,ENVO:00000083,hill,
http://sweetontology.net/realmLandOrographic#Mountain,,ENVO:00000264,seamount,
http://sweetontology.net/realmLandOrographic#Mountain,,ENVO:00000477,mount,
http://sweetontology.net/realmLandOrographic#MountainRange,,ENVO:00000080,mountain range,
http://sweetontology.net/realmLandOrographic#Pass,,ENVO:00000084,mountain pass,
http://sweetontology.net/realmLandOrographic#Plateau,,ENVO:00000104,undersea feature,
http://sweetontology.net/realmLandOrographic#Plateau,,ENVO:00000179,mesa,
http://sweetontology.net/realmLandOrographic#Plateau,,ENVO:00000182,plateau,
http://sweetontology.net/realmLandOrographic#Plateau,,ENVO:00000265,guyot,
http://sweetontology.net/realmLandOrographic#Plateau,,ENVO:00000287,butte,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000104,undersea feature,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000170,dune,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000276,drumlin,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000282,esker,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000283,ridge,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000429,arete,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000498,volcanic dike,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000528,ice cap ridge,
http://sweetontology.net/realmLandOrographic#Ridge,,ENVO:00000542,kame,
http://sweetontology.net/realmLandOrographic#Summit,,ENVO:00000480,peak,
http://sweetontology.net/realmLandOrographic#Talus,,ENVO:00000194,scree,
http://sweetontology.net/realmLandProtected#MPA,,CHEBI:138016,5-(N-methyl-N-propyl)amiloride,-50
http://sweetontology.net/realmLandProtected#NationalForest,,ENVO:00000360,national forest,
http://sweetontology.net/realmLandProtected#NationalPark,,ENVO:00000367,national park,
http://sweetontology.net/realmLandProtected#Park,,ENVO:00000011,garden,
http://sweetontology.net/realmLandProtected#Park,,ENVO:00000562,park,
http://sweetontology.net/realmLandTectonic#ConvergentBoundary,,ENVO:01001100,convergent plate boundary,
http://sweetontology.net/realmLandTectonic#ConvergentPlateBoundary,,ENVO:01001100,convergent plate boundary,
http://sweetontology.net/realmLandTectonic#Diapir,,ENVO:01000518,diapir,
http://sweetontology.net/realmLandTectonic#DivergentBoundary,,ENVO:01001099,divergent plate boundary,
http://sweetontology.net/realmLandTectonic#DivergentPlateBoundary,,ENVO:01001099,divergent plate boundary,
http://sweetontology.net/realmLandTectonic#FaultZone,,ENVO:00000290,graben,
http://sweetontology.net/realmLandTectonic#LIP,,GO:0016992,lipoate synthase activity,-50
http://sweetontology.net/realmLandTectonic#Rift,,ENVO:01001104,rift zone,
http://sweetontology.net/realmLandTectonic#RiftValley,,ENVO:00000302,rift valley,
http://sweetontology.net/realmLandTectonic#TransformBoundary,,ENVO:01001101,transform plate boundary,
http://sweetontology.net/realmLandTectonic#TransformFault,,ENVO:01001101,transform plate boundary,
http://sweetontology.net/realmLandTectonic#TransformPlateBoundary,,ENVO:01001101,transform plate boundary,
http://sweetontology.net/realmLandVolcanic#Caldera,,ENVO:00000096,caldera,
http://sweetontology.net/realmLandVolcanic#Caldera,,ENVO:00000514,crater,
http://sweetontology.net/realmLandVolcanic#CompositeVolcano,,ENVO:00000404,stratovolcano,
http://sweetontology.net/realmLandVolcanic#CompoundVolcano,,ENVO:00000371,complex volcano,
http://sweetontology.net/realmLandVolcanic#Fumarole,,ENVO:00000216,fumarole,
http://sweetontology.net/realmLandVolcanic#Geyser,,ENVO:00000050,geyser,
http://sweetontology.net/realmLandVolcanic#LavaPlain,,ENVO:00000095,obsolete lava field,
http://sweetontology.net/realmLandVolcanic#LavaPlain,,ENVO:01000437,lava field,
http://sweetontology.net/realmLandVolcanic#ShieldVolcano,,ENVO:00000403,shield volcano,
http://sweetontology.net/realmLandVolcanic#Stratovolcano,,ENVO:00000404,stratovolcano,
http://sweetontology.net/realmLandVolcanic#SubmarineVolcano,,ENVO:00000264,seamount,
http://sweetontology.net/realmLandVolcanic#VolcanicArc,,ENVO:00000351,volcanic arc,
http://sweetontology.net/realmLandVolcanic#VolcanicField,,ENVO:00000354,volcanic field,
http://sweetontology.net/realmLandVolcanic#VolcanicSystem,,ENVO:00000354,volcanic field,
http://sweetontology.net/realmLandVolcanic#Volcano,,ENVO:00000247,volcano,
http://sweetontology.net/realmLandform#Crater,,ENVO:00000096,caldera,
http://sweetontology.net/realmLandform#Crater,,ENVO:00000246,volcanic crater,
http://sweetontology.net/realmLandform#Crater,,ENVO:00000514,crater,
http://sweetontology.net/realmLandform#Field,,ENVO:00000114,agricultural field,
http://sweetontology.net/realmLandform#Field,,ENVO:01000352,field,
http://sweetontology.net/realmLandform#Highland,,ENVO:00000182,plateau,
http://sweetontology.net/realmLandform#ImpactCrater,,ENVO:01001071,impact crater,
http://sweetontology.net/realmLandform#Land,,ENVO:01000635,land,
http://sweetontology.net/realmLandform#Landform,,ENVO:00000191,physiographic feature,
http://sweetontology.net/realmLandform#Plain,,ENVO:00000086,plain,
http://sweetontology.net/realmLandform#Plain,,ENVO:00000104,undersea feature,
http://sweetontology.net/realmLandform#Plain,,ENVO:00000260,prairie,
http://sweetontology.net/realmLandform#Plain,,ENVO:00000527,interfluve,
http://sweetontology.net/realmOcean#AphoticZone,,ENVO:00000210,marine aphotic zone,
http://sweetontology.net/realmOcean#OceanRegion,,ENVO:00000015,ocean,
http://sweetontology.net/realmOcean#PhoticZone,,ENVO:00000209,marine photic zone,
http://sweetontology.net/realmOcean#Polynya,,ENVO:00000484,polynya,
http://sweetontology.net/realmOcean#Pycnocline,,ENVO:01000259,pycnocline,
http://sweetontology.net/realmOcean#Thermocline,,ENVO:00002269,thermocline,
http://sweetontology.net/realmOceanFeature#DeepOceanCurrent,,ENVO:01000098,deep ocean current,
http://sweetontology.net/realmOceanFloor#AbyssalHill,,ENVO:00000190,abyssal feature,
http://sweetontology.net/realmOceanFloor#AbyssalPlain,,ENVO:00000244,abyssal plain,
http://sweetontology.net/realmOceanFloor#ColdSeep,,ENVO:01000263,cold seep,
http://sweetontology.net/realmOceanFloor#ContinentalRise,,ENVO:00000274,continental rise,
http://sweetontology.net/realmOceanFloor#ContinentalShelf,,ENVO:00000223,continental shelf,
http://sweetontology.net/realmOceanFloor#ContinentalSlope,,ENVO:00000273,continental slope,
http://sweetontology.net/realmOceanFloor#DeepSeaTrench,,ENVO:00000275,ocean trench,
http://sweetontology.net/realmOceanFloor#Guyot,,ENVO:00000265,guyot,
http://sweetontology.net/realmOceanFloor#HydrothermalVent,,ENVO:00000215,hydrothermal vent,
http://sweetontology.net/realmOceanFloor#MidOceanRidge,,ENVO:00000406,mid-ocean ridge,
http://sweetontology.net/realmOceanFloor#OceanFloor,,ENVO:00000426,ocean floor,
http://sweetontology.net/realmOceanFloor#OceanRidge,,ENVO:00000406,mid-ocean ridge,
http://sweetontology.net/realmOceanFloor#Reef,,ENVO:00000130,reef,
http://sweetontology.net/realmOceanFloor#Reef,,ENVO:00000150,coral reef,
http://sweetontology.net/realmOceanFloor#Reef,,ENVO:00000166,atoll,
http://sweetontology.net/realmOceanFloor#SeaFloor,,ENVO:00000482,sea floor,
http://sweetontology.net/realmOceanFloor#Seamount,,ENVO:00000264,seamount,
http://sweetontology.net/realmOceanFloor#Seamount,,ENVO:00000265,guyot,
http://sweetontology.net/realmOceanFloor#SubmarineCanyon,,ENVO:00000267,submarine canyon,
http://sweetontology.net/realmRegion#Polar,,ENVO:01000238,polar,
http://sweetontology.net/realmRegion#Pole,,ENVO:01000498,pole,
http://sweetontology.net/realmRegion#Subtropical,,ENVO:01000205,subtropical,
http://sweetontology.net/realmRegion#Tropical,,ENVO:01000204,tropical,
http://sweetontology.net/realmSoil#Cryosol,,ENVO:00002236,cryosol,
http://sweetontology.net/realmSoil#Gelisol,,ENVO:00002236,cryosol,
http://sweetontology.net/realmSoil#Ground,,ENVO:01000635,land,
http://sweetontology.net/realmSoil#Oxisol,,ENVO:00002246,ferralsol,
http://sweetontology.net/realmSoil#Permafrost,,ENVO:00000134,permafrost,
http://sweetontology.net/realmSoil#Regolith,,ENVO:00001998,soil,
http://sweetontology.net/realmSoil#Regolith,,ENVO:01000747,regolith,
http://sweetontology.net/realmSoil#SurfaceSoil,,ENVO:02000059,surface soil,
http://sweetontology.net/realmSoil#Talik,,ENVO:00000552,talik,
http://sweetontology.net/realmSoil#Vertisol,,ENVO:00002254,vertisol,
http://sweetontology.net/rela#hasRole,,RO:0000087,has role,
http://sweetontology.net/relaChemical#hasChemicalRole,,RO:0002262,has chemical role,
http://sweetontology.net/relaHuman#produces,,RO:0003000,produces,
http://sweetontology.net/relaSci#hasComponent,,RO:0002180,has component,
http://sweetontology.net/relaSpace#adjacentTo,,PATO:0002259,adjacent to,
http://sweetontology.net/relaSpace#adjacentTo,,RO:0002220,adjacent to,
http://sweetontology.net/relaSpace#diameter,,PATO:0001334,diameter,
http://sweetontology.net/relaSpace#overlaps,,RO:0002131,overlaps,
http://sweetontology.net/relaSpace#radius,,PATO:0002390,radius,
http://sweetontology.net/relaSpace#separatedFrom,,PATO:0001505,separated from,
http://sweetontology.net/relaSpace#surroundedBy,,PATO:0005016,surrounded by,
http://sweetontology.net/relaSpace#surroundedBy,,RO:0002219,surrounded by,
http://sweetontology.net/relaTime#endOf,,TO:0000587,endosperm quality,-50
http://sweetontology.net/relaTime#halfLife,,UO:0000152,half life,
http://sweetontology.net/repr#CoordinateSystem,,STATO:0000010,coordinate system,
http://sweetontology.net/repr#Qualitative,,PATO:0000068,qualitative,
http://sweetontology.net/reprDataModel#Cell,,FAO:0000018,unicellular structure,-50
http://sweetontology.net/reprDataModel#Cell,,GO:0005623,cell,-50
http://sweetontology.net/reprDataModel#Field,,ENVO:00000114,agricultural field,-50
http://sweetontology.net/reprDataModel#Field,,ENVO:01000352,field,-50
http://sweetontology.net/reprDataModel#Point,,ENVO:00000167,bar,-50
http://sweetontology.net/reprDataModel#Point,,ENVO:00000305,peninsula,-50
http://sweetontology.net/reprDataModel#Structure,,FIX:0000482,structure,-50
http://sweetontology.net/reprDataModel#Structure,,PATO:0000141,structure,-50
http://sweetontology.net/reprDataProduct#Image,,IAO:0000101,image,
http://sweetontology.net/reprDataProduct#Layer,,ENVO:01000281,layer,
http://sweetontology.net/reprDataProduct#Offset,,PATO:0002436,offset,
http://sweetontology.net/reprDataService#DataService,,OBI:0001530,data service,
http://sweetontology.net/reprDataService#Z,,CHEBI:16586,6-aminohexanoic acid,-50
http://sweetontology.net/reprDataService#Z,,CHEBI:51097,benzyloxycarbonyl group,-50
http://sweetontology.net/reprDataService#Z,,UO:0000288,zetta,-50
http://sweetontology.net/reprDataService#Z,,UO:0000305,zepto,-50
http://sweetontology.net/reprDataServiceAnalysis#Cluster,,CHEBI:33731,cluster,-50
http://sweetontology.net/reprDataServiceAnalysis#Cluster,,OBI:0000251,cluster,
http://sweetontology.net/reprDataServiceAnalysis#DataAnalysisService,,OBI:0001529,data analysis service,
http://sweetontology.net/reprDataServiceGeospatial#Buffer,,CHEBI:35225,buffer,-50
http://sweetontology.net/reprDataServiceGeospatial#Map,,GO:0004239,obsolete methionyl aminopeptidase activity,-50
http://sweetontology.net/reprDataServiceValidation#Calibration,,OBI:0000818,calibration,
http://sweetontology.net/reprDataServiceValidation#Key,,ENVO:00000098,island,-50
http://sweetontology.net/reprDataServiceValidation#Validation,,OBI:0302911,validation,
http://sweetontology.net/reprMath#Constant,,PATO:0000438,invariant,
http://sweetontology.net/reprMath#Container,,OBI:0000967,container,
http://sweetontology.net/reprMath#Point,,ENVO:00000167,bar,-50
http://sweetontology.net/reprMath#Point,,ENVO:00000305,peninsula,-50
http://sweetontology.net/reprMath#Sequence,,FIX:0000300,primary structure,-50
http://sweetontology.net/reprMath#Variable,,PATO:0001227,variant,-50
http://sweetontology.net/reprMath#Variable,,STATO:0000258,variable,
http://sweetontology.net/reprMathFunction#Continuous,,PATO:0000689,continuous,
http://sweetontology.net/reprMathFunction#Discontinuous,,PATO:0000690,discontinuous,
http://sweetontology.net/reprMathFunction#Field,,ENVO:00000114,agricultural field,-50
http://sweetontology.net/reprMathFunction#Field,,ENVO:01000352,field,-50
http://sweetontology.net/reprMathFunction#Function,,RO:0000079,function of,-50
http://sweetontology.net/reprMathFunction#Linear,,PATO:0001199,linear,-50
http://sweetontology.net/reprMathFunction#Normal,,PATO:0000461,normal,-50
http://sweetontology.net/reprMathFunction#Normal,,UO:0000075,normal,
http://sweetontology.net/reprMathFunction#NormalDistribution,,STATO:0000227,normal distribution,
http://sweetontology.net/reprMathFunction#Sin,,GO:0031028,septation initiation signaling,-50
http://sweetontology.net/reprMathFunction#Well,,ENVO:00000026,well,-50
http://sweetontology.net/reprMathFunctionOrthogonal#Degree,,UO:0000185,degree,
http://sweetontology.net/reprMathFunctionOrthogonal#Mode,,STATO:0000033,mode,
http://sweetontology.net/reprMathGraph#Cycle,,ENVO:01000614,bicycle,-50
http://sweetontology.net/reprMathGraph#Cycle,,ENVO:01000615,motorcycle,-50
http://sweetontology.net/reprMathGraph#Forest,,ENVO:00000111,forest,-50
http://sweetontology.net/reprMathGraph#Graph,,IAO:0000038,graph,-50
http://sweetontology.net/reprMathGraph#Path,,ENVO:00000122,track,-50
http://sweetontology.net/reprMathOperation#Fraction,,UO:0000191,fraction,
http://sweetontology.net/reprMathOperation#Quotient,,PATO:0001470,proportionality to,
http://sweetontology.net/reprMathOperation#Ratio,,PATO:0001470,proportionality to,
http://sweetontology.net/reprMathOperation#Ratio,,STATO:0000184,ratio,
http://sweetontology.net/reprMathOperation#Ratio,,UO:0000190,ratio,
http://sweetontology.net/reprMathOperation#Slope,,ENVO:00002000,slope,-50
http://sweetontology.net/reprMathOperation#Square,,PATO:0000413,square,-50
http://sweetontology.net/reprMathSolution#Algorithm,,IAO:0000064,algorithm,
http://sweetontology.net/reprMathSolution#Reduction,,MOP:0000569,reduction,-50
http://sweetontology.net/reprMathSolution#Solution,,CHEBI:75958,solution,-50
http://sweetontology.net/reprMathStatistics#ANOVA,,OBI:0200201,ANOVA,
http://sweetontology.net/reprMathStatistics#ChiSquareTest,,OBI:0200200,chi square test,
http://sweetontology.net/reprMathStatistics#StatisticalInference,,STATO:0000299,statistical inference,
http://sweetontology.net/reprSciComponent#Environment,,ENVO:01000254,environmental system,-50
http://sweetontology.net/reprSciComponent#Input,,RO:0002352,input of,
http://sweetontology.net/reprSciComponent#Output,,RO:0002353,output of,
http://sweetontology.net/reprSciComponent#Reservoir,,ENVO:00000025,reservoir,-50
http://sweetontology.net/reprSciComponent#Sink,,ENVO:00000195,sinkhole,-50
http://sweetontology.net/reprSciComponent#Sink,,ENVO:01000990,sink fixture,-50
http://sweetontology.net/reprSciComponent#Source,,ENVO:00000153,headwater,-50
http://sweetontology.net/reprSciComponent#Storage,,GO:0051235,maintenance of location,-50
http://sweetontology.net/reprSciComponent#Storage,,OBI:0302893,storage,
http://sweetontology.net/reprSciFunction#Invariant,,PATO:0000438,invariant,
http://sweetontology.net/reprSciMethodology#Active,,PATO:0002354,active,
http://sweetontology.net/reprSciMethodology#Passive,,PATO:0000764,passive,
http://sweetontology.net/reprSciMethodology#Polarimetry,,FIX:0000230,polarimetry,
http://sweetontology.net/reprSciMethodology#Spectroscopy,,FIX:0000003,spectroscopy,
http://sweetontology.net/reprSciModel#Hypothesis,,STATO:0000065,hypothesis,
http://sweetontology.net/reprSciModel#Prediction,,OBI:0302910,prediction,
http://sweetontology.net/reprSciProvenance#Sequence,,FIX:0000300,primary structure,
http://sweetontology.net/reprSciUnits#day,,UO:0000033,day,
http://sweetontology.net/reprSciUnits#hour,,UO:0000032,hour,
http://sweetontology.net/reprSciUnits#month,,UO:0000035,month,
http://sweetontology.net/reprSciUnits#week,,UO:0000034,week,
http://sweetontology.net/reprSciUnits#year,,UO:0000036,year,
http://sweetontology.net/reprSpace#Space,,ENVO:01000637,outer space,-50
http://sweetontology.net/reprSpace#Space,,TO:0000559,plant volume,-50
http://sweetontology.net/reprSpaceCoordinate#Depth,,PATO:0001595,depth,
http://sweetontology.net/reprSpaceCoordinate#Elevation,,ENVO:00000176,elevation,-50
http://sweetontology.net/reprSpaceCoordinate#Elevation,,PATO:0001687,elevation,
http://sweetontology.net/reprSpaceCoordinate#Height,,PATO:0000119,height,
http://sweetontology.net/reprSpaceCoordinate#Pitch,,ENVO:01000460,asphalt,-50
http://sweetontology.net/reprSpaceCoordinate#Pole,,ENVO:01000498,pole,-50
http://sweetontology.net/reprSpaceCoordinate#Pressure,,PATO:0001025,pressure,-50
http://sweetontology.net/reprSpaceCoordinate#R,,CHEBI:13193,hydrogen acceptor,-50
http://sweetontology.net/reprSpaceCoordinate#R,,CHEBI:16467,L-arginine,-50
http://sweetontology.net/reprSpaceCoordinate#R,,CHEBI:29952,L-arginine residue,-50
http://sweetontology.net/reprSpaceCoordinate#R,,CHEBI:8735,R,-50
http://sweetontology.net/reprSpaceCoordinate#R,,UO:0000136,roentgen,-50
http://sweetontology.net/reprSpaceCoordinate#RA,,CHEBI:33325,radium atom,-50
http://sweetontology.net/reprSpaceCoordinate#RA,,CHEBI:73810,Arg-Ala,-50
http://sweetontology.net/reprSpaceCoordinate#RA,,CHEBI:80503,Radium-224,-50
http://sweetontology.net/reprSpaceCoordinate#RA,,CHEBI:80504,Radium-226,-50
http://sweetontology.net/reprSpaceCoordinate#RA,,CHEBI:80505,Radium-228,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:15138,sulfide(2-),-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:17115,L-serine,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:17909,polysulfur,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:26833,sulfur atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:29316,sulfide(.1-),-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:29830,sulfanediyl group,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:29831,sulfido group,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:29832,sulfur(1+),-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:29833,thioxo group,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:29999,L-serine residue,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:33411,monoatomic sulfur,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:36368,strange quark,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:37979,sulfur-32 atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:37980,sulfur-33 atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:37981,sulfur-34 atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:37982,sulfur-36 atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:37983,sulfur-35 atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:37984,sulfur-37 atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,CHEBI:37985,sulfur-38 atom,-50
http://sweetontology.net/reprSpaceCoordinate#S,,UO:0000010,second,-50
http://sweetontology.net/reprSpaceCoordinate#S,,UO:0000264,siemens,-50
http://sweetontology.net/reprSpaceCoordinate#Theta,,CHEBI:138143,trihydroxyicosatrienoic acid,-50
http://sweetontology.net/reprSpaceCoordinate#Vertical,,PATO:0001854,vertical,
http://sweetontology.net/reprSpaceCoordinate#X,,CHEBI:16042,halide anion,-50
http://sweetontology.net/reprSpaceCoordinate#X,,UO:0000076,mole fraction,-50
http://sweetontology.net/reprSpaceCoordinate#Y,,CHEBI:17895,L-tyrosine,-50
http://sweetontology.net/reprSpaceCoordinate#Y,,CHEBI:18186,tyrosine,-50
http://sweetontology.net/reprSpaceCoordinate#Y,,CHEBI:33331,yttrium atom,-50
http://sweetontology.net/reprSpaceCoordinate#Y,,CHEBI:46858,L-tyrosine residue,-50
http://sweetontology.net/reprSpaceCoordinate#Y,,CHEBI:49962,yttrium(3+),-50
http://sweetontology.net/reprSpaceCoordinate#Y,,CHEBI:49978,yttrium(2+),-50
http://sweetontology.net/reprSpaceCoordinate#Y,,CHEBI:52622,yttrium-89 atom,-50
http://sweetontology.net/reprSpaceCoordinate#Y,,UO:0000286,yotta,-50
http://sweetontology.net/reprSpaceCoordinate#Y,,UO:0000306,yocto,-50
http://sweetontology.net/reprSpaceCoordinate#Z,,CHEBI:16586,6-aminohexanoic acid,-50
http://sweetontology.net/reprSpaceCoordinate#Z,,CHEBI:51097,benzyloxycarbonyl group,-50
http://sweetontology.net/reprSpaceCoordinate#Z,,UO:0000288,zetta,-50
http://sweetontology.net/reprSpaceCoordinate#Z,,UO:0000305,zepto,-50
http://sweetontology.net/reprSpaceDirection#Diffuse,,PATO:0001566,distributed,
http://sweetontology.net/reprSpaceDirection#Down,,ENVO:00000106,grassland,-50
http://sweetontology.net/reprSpaceDirection#Down,,PATO:0000365,down,
http://sweetontology.net/reprSpaceDirection#Horizontal,,PATO:0001855,horizontal,
http://sweetontology.net/reprSpaceDirection#Left,,PATO:0000366,left,
http://sweetontology.net/reprSpaceDirection#Normal,,PATO:0000461,normal,
http://sweetontology.net/reprSpaceDirection#Normal,,UO:0000075,normal,
http://sweetontology.net/reprSpaceDirection#Right,,PATO:0000367,right,
http://sweetontology.net/reprSpaceDirection#Up,,PATO:0000370,up,
http://sweetontology.net/reprSpaceDirection#Vertical,,PATO:0001854,vertical,
http://sweetontology.net/reprSpaceDirection#X,,CHEBI:16042,halide anion,-50
http://sweetontology.net/reprSpaceDirection#X,,UO:0000076,mole fraction,-50
http://sweetontology.net/reprSpaceDirection#Y,,CHEBI:17895,L-tyrosine,-50
http://sweetontology.net/reprSpaceDirection#Y,,CHEBI:18186,tyrosine,-50
http://sweetontology.net/reprSpaceDirection#Y,,CHEBI:33331,yttrium atom,-50
http://sweetontology.net/reprSpaceDirection#Y,,CHEBI:46858,L-tyrosine residue,-50
http://sweetontology.net/reprSpaceDirection#Y,,CHEBI:49962,yttrium(3+),-50
http://sweetontology.net/reprSpaceDirection#Y,,CHEBI:49978,yttrium(2+),-50
http://sweetontology.net/reprSpaceDirection#Y,,CHEBI:52622,yttrium-89 atom,-50
http://sweetontology.net/reprSpaceDirection#Y,,UO:0000286,yotta,-50
http://sweetontology.net/reprSpaceDirection#Y,,UO:0000306,yocto,-50
http://sweetontology.net/reprSpaceDirection#Z,,CHEBI:16586,6-aminohexanoic acid,-50
http://sweetontology.net/reprSpaceDirection#Z,,CHEBI:51097,benzyloxycarbonyl group,-50
http://sweetontology.net/reprSpaceDirection#Z,,UO:0000288,zetta,-50
http://sweetontology.net/reprSpaceDirection#Z,,UO:0000305,zepto,-50
http://sweetontology.net/reprSpaceGeometry#Circular,,PATO:0000411,circular,
http://sweetontology.net/reprSpaceGeometry#Cluster,,CHEBI:33731,cluster,-50
http://sweetontology.net/reprSpaceGeometry#Cluster,,OBI:0000251,cluster,
http://sweetontology.net/reprSpaceGeometry#Depression,,ENVO:00000309,depression,
http://sweetontology.net/reprSpaceGeometry#Family,,PCO:0000020,family,-50
http://sweetontology.net/reprSpaceGeometry#Family,,STATO:0000257,family,
http://sweetontology.net/reprSpaceGeometry#Helical,,PATO:0000404,coiled,
http://sweetontology.net/reprSpaceGeometry#Path,,ENVO:00000122,track,-50
http://sweetontology.net/reprSpaceGeometry#Peak,,ENVO:00000181,nunatak,-50
http://sweetontology.net/reprSpaceGeometry#Peak,,ENVO:00000264,seamount,-50
http://sweetontology.net/reprSpaceGeometry#Peak,,ENVO:00000480,peak,-50
http://sweetontology.net/reprSpaceGeometry#Point,,ENVO:00000167,bar,-50
http://sweetontology.net/reprSpaceGeometry#Point,,ENVO:00000305,peninsula,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000104,undersea feature,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000170,dune,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000276,drumlin,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000282,esker,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000283,ridge,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000429,arete,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000498,volcanic dike,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000528,ice cap ridge,-50
http://sweetontology.net/reprSpaceGeometry#Ridge,,ENVO:00000542,kame,-50
http://sweetontology.net/reprSpaceGeometry#Spiral,,PATO:0000404,coiled,
http://sweetontology.net/reprSpaceGeometry#Square,,PATO:0000413,square,
http://sweetontology.net/reprSpaceGeometry#Star,,ENVO:01000801,star,-50
http://sweetontology.net/reprSpaceGeometry#Trough,,ENVO:00000499,trough,-50
http://sweetontology.net/reprSpaceGeometry#Trough,,ENVO:00000543,swale,-50
http://sweetontology.net/reprSpaceGeometry3D#Cone,,ENVO:00000398,volcanic cone,-50
http://sweetontology.net/reprSpaceGeometry3D#Dome,,ENVO:00000477,mount,-50
http://sweetontology.net/reprSpaceGeometry3D#Ellipsoid,,PATO:0000947,elliptic,
http://sweetontology.net/reprSpaceGeometry3D#Envelope,,GO:0009274,peptidoglycan-based cell wall,-50
http://sweetontology.net/reprSpaceGeometry3D#Envelope,,GO:0031975,envelope,-50
http://sweetontology.net/reprSpaceGeometry3D#Layer,,ENVO:01000281,layer,-50
http://sweetontology.net/reprSpaceGeometry3D#Ring,,FIX:0000515,cyclic structure,-50
http://sweetontology.net/reprSpaceGeometry3D#Spheroid,,PATO:0001865,spheroid,
http://sweetontology.net/reprSpaceGeometry3D#Tube,,ENVO:01000579,television set,-50
http://sweetontology.net/reprTime#Duration,,PATO:0001309,duration,
http://sweetontology.net/reprTime#Time,,PATO:0000165,time,
http://sweetontology.net/reprTime#Time,,PATO:0001309,duration,
